flight_id,service_id,service_stock,flight_service_observationspurchase_id,ticket_id,boarding_time,arrived_time
647,180,2018-05-29 16:41:52,2018-05-30 04:41:52
139,181,2021-06-06 02:47:16,2021-06-06 14:47:16
172,182,2021-07-06 23:30:56,2021-07-07 11:30:56
949,183,2020-02-25 00:27:06,2020-02-25 12:27:06
904,184,2018-07-10 16:16:14,2018-07-11 02:16:14
419,185,2021-12-31 19:29:43,2022-01-01 03:29:43
498,186,2019-04-17 02:40:11,2019-04-17 09:40:11
654,187,2018-01-03 12:03:02,2018-01-03 20:03:02
317,188,2021-07-01 03:06:31,2021-07-01 08:06:31
262,189,2020-11-01 17:03:11,2020-11-01 22:03:11
38,190,2020-06-27 01:01:28,2020-06-27 13:01:28
520,191,2019-08-20 13:51:21,2019-08-20 18:51:21
480,192,2021-01-13 12:02:36,2021-01-13 21:02:36
824,193,2020-08-17 06:11:24,2020-08-17 10:11:24
39,194,2021-04-06 01:47:54,2021-04-06 09:47:54
656,195,2021-01-01 16:18:58,2021-01-02 01:18:58
45,196,2018-10-22 21:52:30,2018-10-23 01:52:30
833,197,2021-08-27 03:12:08,2021-08-27 07:12:08
520,198,2019-03-31 00:10:56,2019-03-31 10:10:56
681,199,2019-02-02 06:26:07,2019-02-02 15:26:07
169,200,2018-11-26 09:26:29,2018-11-26 18:26:29
124,201,2018-03-04 00:45:25,2018-03-04 06:45:25
804,202,2020-04-16 19:20:32,2020-04-17 06:20:32
682,203,2019-04-05 04:32:50,2019-04-05 11:32:50
946,204,2018-03-05 15:34:17,2018-03-06 03:34:17
147,205,2019-05-23 02:48:09,2019-05-23 13:48:09
151,206,2020-07-31 10:06:29,2020-07-31 17:06:29
982,207,2021-11-21 01:19:50,2021-11-21 07:19:50
9,208,2018-12-05 00:20:42,2018-12-05 08:20:42
451,209,2020-09-29 09:18:49,2020-09-29 20:18:49
706,210,2020-03-16 12:38:48,2020-03-16 21:38:48
171,211,2021-06-22 01:33:09,2021-06-22 11:33:09
45,212,2020-06-13 00:03:11,2020-06-13 11:03:11
368,213,2021-01-18 15:33:45,2021-01-18 22:33:45
358,214,2018-10-11 10:13:06,2018-10-11 17:13:06
316,215,2021-05-09 10:55:28,2021-05-09 14:55:28
65,216,2018-09-29 16:22:37,2018-09-30 04:22:37
645,217,2020-03-21 01:29:17,2020-03-21 12:29:17
326,218,2020-11-29 14:43:43,2020-11-29 23:43:43
69,219,2020-04-01 21:30:21,2020-04-02 08:30:21
97,220,2019-10-19 09:37:32,2019-10-19 15:37:32
662,221,2020-03-13 15:19:54,2020-03-13 19:19:54
88,222,2021-08-17 10:32:57,2021-08-17 21:32:57
218,223,2018-12-17 20:48:54,2018-12-18 02:48:54
141,224,2018-05-23 11:53:44,2018-05-23 16:53:44
594,225,2020-09-08 10:24:44,2020-09-08 20:24:44
445,226,2020-01-15 16:02:39,2020-01-15 21:02:39
620,227,2021-07-19 09:52:34,2021-07-19 16:52:34
339,228,2019-06-22 10:51:59,2019-06-22 22:51:59
272,229,2021-06-07 09:02:56,2021-06-07 16:02:56
284,230,2018-12-24 08:47:55,2018-12-24 14:47:55
202,231,2018-06-29 09:58:52,2018-06-29 18:58:52
319,232,2019-12-31 13:24:33,2019-12-31 23:24:33
364,233,2019-01-24 09:26:52,2019-01-24 14:26:52
764,234,2020-08-01 12:06:49,2020-08-01 21:06:49
424,235,2020-01-05 13:27:46,2020-01-05 19:27:46
773,236,2018-11-02 16:23:46,2018-11-02 20:23:46
552,237,2019-01-30 09:24:19,2019-01-30 18:24:19
555,238,2019-11-01 09:20:47,2019-11-01 15:20:47
153,239,2018-11-16 05:18:38,2018-11-16 09:18:38
685,240,2019-12-23 23:17:46,2019-12-24 03:17:46
999,241,2018-12-10 12:34:00,2018-12-10 20:34:00
911,242,2021-08-17 20:52:32,2021-08-18 05:52:32
126,243,2019-01-08 02:31:30,2019-01-08 10:31:30
405,244,2020-03-28 15:38:55,2020-03-29 02:38:55
328,245,2019-06-30 01:25:43,2019-06-30 05:25:43
351,246,2020-06-08 17:54:43,2020-06-09 04:54:43
936,247,2019-11-26 00:55:43,2019-11-26 12:55:43
124,248,2020-04-03 17:10:53,2020-04-03 22:10:53
488,249,2019-10-08 01:43:44,2019-10-08 12:43:44
479,250,2021-11-08 21:36:34,2021-11-09 08:36:34
106,251,2020-08-23 07:57:24,2020-08-23 14:57:24
402,252,2018-10-19 01:51:28,2018-10-19 09:51:28
224,253,2020-12-08 14:44:57,2020-12-09 00:44:57
540,254,2020-09-03 21:53:41,2020-09-04 02:53:41
939,255,2020-08-14 02:37:07,2020-08-14 14:37:07
586,256,2019-12-03 09:50:57,2019-12-03 21:50:57
298,257,2021-08-13 15:28:18,2021-08-13 19:28:18
876,258,2021-09-26 02:03:13,2021-09-26 08:03:13
116,259,2020-03-14 10:04:49,2020-03-14 21:04:49
750,260,2019-01-21 12:34:01,2019-01-22 00:34:01
767,261,2018-03-21 08:58:37,2018-03-21 12:58:37
584,262,2020-07-10 11:04:32,2020-07-10 15:04:32
906,263,2021-09-15 19:14:40,2021-09-16 06:14:40
43,264,2019-02-15 12:51:16,2019-02-15 17:51:16
863,265,2021-04-15 16:24:47,2021-04-16 03:24:47
190,266,2021-11-12 02:41:33,2021-11-12 07:41:33
54,267,2019-10-09 08:23:30,2019-10-09 17:23:30
513,268,2019-09-08 06:08:21,2019-09-08 17:08:21
828,269,2018-01-23 00:49:27,2018-01-23 11:49:27
18,270,2019-04-01 11:22:23,2019-04-01 19:22:23
426,271,2018-07-06 09:35:41,2018-07-06 21:35:41
306,272,2019-09-01 23:34:50,2019-09-02 03:34:50
122,273,2021-03-07 11:42:48,2021-03-07 21:42:48
675,274,2018-04-29 09:52:53,2018-04-29 21:52:53
611,275,2019-09-14 16:22:04,2019-09-14 22:22:04
512,276,2019-05-06 16:38:17,2019-05-07 01:38:17
513,277,2021-09-21 19:42:02,2021-09-22 05:42:02
779,278,2019-12-08 07:03:36,2019-12-08 18:03:36
371,279,2019-11-28 20:03:05,2019-11-29 06:03:05
421,280,2018-11-19 03:30:02,2018-11-19 11:30:02
746,281,2018-08-14 03:13:08,2018-08-14 12:13:08
621,282,2021-03-11 03:23:27,2021-03-11 08:23:27
234,283,2018-11-21 18:36:12,2018-11-22 06:36:12
445,284,2019-07-16 23:09:44,2019-07-17 11:09:44
950,285,2019-06-04 03:39:54,2019-06-04 09:39:54
161,286,2021-07-28 08:23:47,2021-07-28 20:23:47
210,287,2021-05-23 00:46:07,2021-05-23 10:46:07
652,288,2021-10-13 11:50:15,2021-10-13 22:50:15
204,289,2020-09-14 23:08:31,2020-09-15 03:08:31
126,290,2021-12-14 23:24:51,2021-12-15 08:24:51
923,291,2019-06-25 17:54:12,2019-06-26 05:54:12
572,292,2020-09-29 13:04:23,2020-09-29 21:04:23
499,293,2020-12-03 20:49:09,2020-12-04 06:49:09
416,294,2021-02-05 20:49:33,2021-02-06 06:49:33
30,295,2020-08-03 01:52:19,2020-08-03 06:52:19
840,296,2019-03-10 07:49:25,2019-03-10 12:49:25
994,297,2019-03-02 10:15:06,2019-03-02 14:15:06
784,298,2021-10-23 12:12:14,2021-10-23 19:12:14
936,299,2020-12-18 22:54:45,2020-12-19 06:54:45
782,300,2018-04-14 00:58:51,2018-04-14 11:58:51
50,301,2018-09-17 22:47:32,2018-09-18 06:47:32
2,302,2020-04-02 12:07:11,2020-04-02 18:07:11
853,303,2019-10-30 04:53:37,2019-10-30 16:53:37
746,304,2021-01-27 09:12:37,2021-01-27 20:12:37
140,305,2021-10-23 11:55:45,2021-10-23 17:55:45
934,306,2018-05-26 02:03:23,2018-05-26 06:03:23
296,307,2021-01-01 00:29:44,2021-01-01 04:29:44
399,308,2019-10-22 07:46:41,2019-10-22 19:46:41
434,309,2019-02-04 00:48:00,2019-02-04 10:48:00
457,310,2018-08-31 12:14:26,2018-08-31 21:14:26
934,311,2018-08-26 23:00:18,2018-08-27 05:00:18
973,312,2019-02-18 00:00:53,2019-02-18 08:00:53
636,313,2019-05-12 02:30:53,2019-05-12 13:30:53
242,314,2020-06-08 10:52:55,2020-06-08 19:52:55
616,315,2018-07-21 02:30:14,2018-07-21 13:30:14
415,316,2019-11-16 01:58:34,2019-11-16 06:58:34
372,317,2020-04-14 23:36:11,2020-04-15 09:36:11
452,318,2021-08-08 08:48:49,2021-08-08 18:48:49
532,319,2019-06-24 07:46:48,2019-06-24 18:46:48
915,320,2018-03-31 18:12:24,2018-03-31 23:12:24
348,321,2018-09-08 06:48:25,2018-09-08 17:48:25
486,322,2021-12-19 02:39:34,2021-12-19 10:39:34
953,323,2021-03-16 00:52:25,2021-03-16 04:52:25
479,324,2019-11-03 11:58:01,2019-11-03 17:58:01
973,325,2020-01-24 05:45:53,2020-01-24 14:45:53
199,326,2019-05-04 04:32:02,2019-05-04 08:32:02
971,327,2021-10-16 01:27:03,2021-10-16 08:27:03
92,328,2018-06-25 04:04:59,2018-06-25 11:04:59
869,329,2018-03-02 03:28:58,2018-03-02 14:28:58
284,330,2021-03-02 00:33:11,2021-03-02 05:33:11
756,331,2021-02-12 15:41:55,2021-02-12 20:41:55
59,332,2018-10-06 19:39:47,2018-10-07 05:39:47
856,333,2021-05-15 17:42:31,2021-05-16 02:42:31
518,334,2020-09-05 04:00:10,2020-09-05 16:00:10
54,335,2018-07-09 00:18:46,2018-07-09 12:18:46
667,336,2019-07-16 19:21:18,2019-07-16 23:21:18
815,337,2018-01-04 17:10:39,2018-01-05 04:10:39
574,338,2018-01-23 10:27:55,2018-01-23 14:27:55
390,339,2018-07-21 13:52:36,2018-07-22 01:52:36
5,340,2018-01-30 16:20:16,2018-01-30 20:20:16
622,341,2021-07-19 00:24:09,2021-07-19 07:24:09
110,342,2021-03-18 17:05:07,2021-03-18 21:05:07
936,343,2018-04-27 07:43:33,2018-04-27 17:43:33
219,344,2018-03-21 17:35:00,2018-03-22 04:35:00
255,345,2019-05-04 05:17:11,2019-05-04 14:17:11
744,346,2018-01-03 06:43:02,2018-01-03 15:43:02
820,347,2018-01-11 22:15:21,2018-01-12 04:15:21
272,348,2018-12-04 19:59:29,2018-12-05 06:59:29
99,349,2019-05-25 21:04:45,2019-05-26 03:04:45
846,350,2019-10-25 03:40:32,2019-10-25 08:40:32
858,351,2019-09-08 12:08:00,2019-09-08 23:08:00
166,352,2018-04-29 12:50:18,2018-04-29 23:50:18
60,353,2018-05-25 05:36:37,2018-05-25 16:36:37
774,354,2020-06-26 07:32:28,2020-06-26 13:32:28
282,355,2019-01-15 06:45:52,2019-01-15 11:45:52
818,356,2021-05-22 22:49:54,2021-05-23 08:49:54
108,357,2019-01-01 04:31:27,2019-01-01 09:31:27
994,358,2019-07-12 14:16:32,2019-07-12 21:16:32
731,359,2018-08-04 16:21:35,2018-08-05 03:21:35
774,360,2021-11-19 20:40:09,2021-11-20 00:40:09
132,361,2018-04-23 23:13:31,2018-04-24 06:13:31
860,362,2021-02-02 05:58:48,2021-02-02 16:58:48
857,363,2020-06-10 13:51:08,2020-06-11 00:51:08
225,364,2021-08-15 16:20:48,2021-08-16 02:20:48
902,365,2018-07-19 02:09:17,2018-07-19 12:09:17
833,366,2018-07-25 09:50:53,2018-07-25 21:50:53
524,367,2018-12-09 19:47:30,2018-12-10 04:47:30
671,368,2019-06-16 11:46:38,2019-06-16 20:46:38
32,369,2021-06-04 05:11:44,2021-06-04 11:11:44
30,370,2019-09-21 09:41:47,2019-09-21 20:41:47
795,371,2020-11-07 16:40:03,2020-11-08 04:40:03
675,372,2019-11-15 13:28:14,2019-11-15 19:28:14
974,373,2021-04-02 05:53:44,2021-04-02 17:53:44
562,374,2021-10-25 00:07:31,2021-10-25 10:07:31
845,375,2019-03-01 12:49:11,2019-03-01 23:49:11
391,376,2018-12-01 21:20:17,2018-12-02 09:20:17
171,377,2019-07-09 13:40:06,2019-07-10 00:40:06
248,378,2021-10-22 16:41:05,2021-10-22 21:41:05
861,379,2018-10-20 14:07:50,2018-10-20 18:07:50
917,380,2019-05-28 01:36:30,2019-05-28 13:36:30
161,381,2020-09-06 01:43:51,2020-09-06 11:43:51
538,382,2021-10-17 06:34:23,2021-10-17 18:34:23
340,383,2018-06-01 23:57:10,2018-06-02 05:57:10
107,384,2021-06-12 22:56:06,2021-06-13 06:56:06
954,385,2019-11-29 10:27:19,2019-11-29 15:27:19
51,386,2018-10-16 02:05:47,2018-10-16 06:05:47
86,387,2019-12-13 06:32:33,2019-12-13 15:32:33
523,388,2020-07-31 09:56:23,2020-07-31 17:56:23
900,389,2020-10-18 20:39:19,2020-10-19 01:39:19
963,390,2021-01-27 14:58:30,2021-01-27 21:58:30
734,391,2021-07-19 16:12:55,2021-07-20 01:12:55
501,392,2018-07-12 09:10:54,2018-07-12 17:10:54
280,393,2018-12-16 02:50:45,2018-12-16 14:50:45
469,394,2018-09-02 01:58:00,2018-09-02 06:58:00
14,395,2018-06-01 19:37:07,2018-06-02 07:37:07
676,396,2019-07-22 18:53:11,2019-07-23 06:53:11
964,397,2021-04-01 01:03:49,2021-04-01 05:03:49
621,398,2018-12-13 15:34:31,2018-12-14 01:34:31
10,399,2018-07-04 10:56:58,2018-07-04 19:56:58
934,400,2018-01-20 20:33:09,2018-01-21 06:33:09
628,401,2020-07-03 16:30:40,2020-07-03 23:30:40
299,402,2018-01-15 19:57:06,2018-01-16 02:57:06
199,403,2018-12-27 21:00:29,2018-12-28 03:00:29
377,404,2020-12-18 15:55:31,2020-12-19 01:55:31
820,405,2018-04-30 14:20:39,2018-04-30 21:20:39
789,406,2018-09-25 05:01:28,2018-09-25 16:01:28
301,407,2020-10-19 07:29:14,2020-10-19 13:29:14
248,408,2018-09-21 17:49:23,2018-09-22 03:49:23
358,409,2020-07-30 07:33:49,2020-07-30 11:33:49
984,410,2020-04-02 01:16:18,2020-04-02 09:16:18
428,411,2021-04-30 10:23:27,2021-04-30 20:23:27
879,412,2021-10-16 11:09:30,2021-10-16 19:09:30
255,413,2018-09-16 01:58:37,2018-09-16 12:58:37
395,414,2018-07-17 17:16:29,2018-07-17 22:16:29
516,415,2019-12-11 02:28:24,2019-12-11 10:28:24
344,416,2019-12-15 12:08:30,2019-12-15 16:08:30
43,417,2021-08-29 03:26:37,2021-08-29 11:26:37
463,418,2021-04-28 16:07:17,2021-04-28 20:07:17
184,419,2020-05-15 12:45:23,2020-05-15 19:45:23
405,420,2018-11-03 17:14:44,2018-11-03 23:14:44
133,421,2018-04-02 14:53:48,2018-04-02 20:53:48
211,422,2018-04-07 12:11:46,2018-04-07 23:11:46
72,423,2021-11-26 09:12:03,2021-11-26 13:12:03
171,424,2018-01-11 22:49:00,2018-01-12 04:49:00
227,425,2019-10-10 06:15:11,2019-10-10 14:15:11
788,426,2021-09-29 10:31:12,2021-09-29 15:31:12
380,427,2021-12-31 23:33:13,2022-01-01 10:33:13
194,428,2019-01-20 08:22:29,2019-01-20 17:22:29
465,429,2018-12-24 13:15:43,2018-12-25 01:15:43
201,430,2021-11-01 23:23:46,2021-11-02 06:23:46
645,431,2020-07-01 17:38:04,2020-07-01 23:38:04
720,432,2018-12-10 21:29:53,2018-12-11 06:29:53
756,433,2020-06-30 23:25:56,2020-07-01 10:25:56
100,434,2021-10-13 16:38:58,2021-10-13 20:38:58
280,435,2019-05-30 03:29:00,2019-05-30 08:29:00
223,436,2021-07-19 11:53:03,2021-07-19 19:53:03
931,437,2021-06-06 07:18:36,2021-06-06 11:18:36
738,438,2018-11-25 03:28:35,2018-11-25 07:28:35
131,439,2021-03-04 06:31:05,2021-03-04 11:31:05
262,440,2021-03-22 17:13:14,2021-03-22 21:13:14
160,441,2020-09-07 22:09:14,2020-09-08 03:09:14
876,442,2019-01-17 10:21:53,2019-01-17 16:21:53
397,443,2019-10-19 04:59:30,2019-10-19 16:59:30
391,444,2018-06-11 19:20:45,2018-06-12 02:20:45
402,445,2018-05-11 13:43:54,2018-05-11 23:43:54
607,446,2019-05-26 19:11:00,2019-05-27 05:11:00
154,447,2019-04-13 00:56:07,2019-04-13 04:56:07
192,448,2019-03-20 00:51:23,2019-03-20 07:51:23
31,449,2018-07-19 00:56:13,2018-07-19 09:56:13
892,450,2019-07-09 17:08:15,2019-07-10 03:08:15
33,451,2019-11-21 13:55:50,2019-11-21 21:55:50
176,452,2020-09-03 14:11:59,2020-09-04 01:11:59
718,453,2019-03-15 19:59:08,2019-03-16 02:59:08
885,454,2020-04-18 09:23:07,2020-04-18 17:23:07
224,455,2021-03-14 11:09:14,2021-03-14 20:09:14
138,456,2019-02-05 01:08:46,2019-02-05 13:08:46
862,457,2019-05-18 02:33:13,2019-05-18 14:33:13
889,458,2018-08-02 23:33:20,2018-08-03 05:33:20
229,459,2018-10-25 09:42:36,2018-10-25 14:42:36
877,460,2019-05-19 12:38:15,2019-05-20 00:38:15
60,461,2019-10-16 00:11:30,2019-10-16 12:11:30
362,462,2018-05-04 17:08:02,2018-05-04 23:08:02
638,463,2018-06-11 03:31:38,2018-06-11 14:31:38
